hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
32,3,0.001,0.2,60,256,99035.12657299341,-0.009648734270065906,200,0.4,-0.019123988295747463,0.5045356711607831,23.8
64,3,0.0001,0.3,40,256,99435.22692031282,-0.005647730796871765,148,0.47297297297297297,-0.011200499286619037,0.5042391997309416,50.5
64,3,0.001,0.3,40,128,100722.09762412662,0.00722097624126618,197,0.4873096446700508,-0.014473228747585387,0.49891951320612393,30.2
64,3,0.0001,0.3,20,256,99309.88302501415,-0.006901169749858527,146,0.410958904109589,-0.013898417609857439,0.49654355938793204,49.9
32,3,0.0005,0.2,40,256,99183.80367299916,-0.008161963270008418,187,0.39572192513368987,-0.016480381681251988,0.49525329132961965,28.1
32,2,0.0005,0.4,20,256,99539.60170200662,-0.00460398297993379,185,0.4594594594594595,-0.009318859303462101,0.494050058060576,27.8
32,2,0.001,0.2,20,256,99502.20716667661,-0.004977928333233867,200,0.465,-0.010120722677956162,0.4918550277122245,18.5
128,3,0.0001,0.4,60,128,99428.43403331388,-0.0057156596668611745,228,0.5,-0.011658040983442919,0.49027616861003637,55.0
128,3,0.0001,0.4,40,256,99326.90949296506,-0.0067309050703494,194,0.4536082474226804,-0.013734455573026882,0.4900743997139744,45.6
128,2,0.0005,0.2,40,128,99312.31089532624,-0.006876891046737583,186,0.5053763440860215,-0.014078827685199746,0.48845622664782373,22.8
128,2,0.0005,0.2,20,128,99404.50173498811,-0.005954982650118909,202,0.43564356435643564,-0.012219272846416218,0.48734345529124035,22.6
32,3,0.0001,0.4,20,256,99300.91694210457,-0.0069908305789543376,215,0.4418604651162791,-0.014362402431034704,0.48674520941206495,44.0
32,2,0.0001,0.4,40,128,99643.09138594827,-0.00356908614051732,114,0.40350877192982454,-0.007347921693888204,0.4857272966702933,67.2
128,2,0.0001,0.4,60,128,99433.61288082627,-0.005663871191737271,221,0.45248868778280543,-0.011909821698794176,0.47556305501288204,48.0
64,2,0.001,0.2,20,256,99465.7485137901,-0.0053425148620990515,210,0.43333333333333335,-0.011445107484268635,0.4667946429897988,19.6
128,3,0.0001,0.3,40,256,99329.29711042806,-0.006707028895719413,206,0.47572815533980584,-0.014447957816633217,0.4642198559022607,41.9
32,2,0.0005,0.3,40,256,99569.58759287992,-0.004304124071200786,207,0.4492753623188406,-0.009283366129788528,0.46363829790033634,27.8
64,3,0.0001,0.4,40,256,99527.72022921682,-0.004722797707831778,139,0.4748201438848921,-0.010272738240691526,0.4597408789337414,51.0
128,3,0.0001,0.2,20,256,99393.55335739438,-0.00606446642605617,208,0.4807692307692308,-0.013282633044248704,0.4565711034742502,36.6
64,3,0.0005,0.2,60,256,99479.50586872683,-0.00520494131273168,205,0.5121951219512195,-0.01142198553963858,0.45569496605196874,23.8
128,3,0.001,0.2,40,128,100681.0451901804,0.006810451901804045,217,0.41935483870967744,-0.01501295863733243,0.4536382245714464,22.3
32,3,0.0001,0.2,60,256,99145.58239631969,-0.00854417603680311,268,0.458955223880597,-0.019076636617103016,0.44788692096503496,60.6
32,2,0.001,0.3,20,256,99609.69515697239,-0.0039030484302761035,202,0.47029702970297027,-0.008752517800249104,0.44593436075788606,20.2
128,3,0.0001,0.2,60,128,99536.23582982513,-0.004637641701748653,227,0.4977973568281938,-0.010463154261740604,0.44323552780891096,48.8
32,2,0.0005,0.4,20,128,99526.59869167571,-0.004734013083242898,182,0.45604395604395603,-0.010752247926399838,0.4402812431082011,40.2
128,3,0.0005,0.2,40,256,98591.54158157184,-0.014084584184281558,211,0.4218009478672986,-0.03214673490675635,0.4381342063240572,23.1
64,3,0.0001,0.3,60,128,99610.69157922157,-0.003893084207784268,170,0.4588235294117647,-0.009012600716644559,0.43196013339351447,63.1
64,3,0.0001,0.4,60,128,99627.43673250044,-0.0037256326749955768,168,0.44047619047619047,-0.008744259146400646,0.42606613237545,63.9
128,3,0.0001,0.4,40,128,99562.15177608214,-0.004378482239178557,225,0.4622222222222222,-0.010279603208629862,0.42593883735733723,46.5
32,3,0.0001,0.2,60,128,99628.75997032587,-0.0037124002967412525,207,0.48792270531400966,-0.008733448717967995,0.42507838731604913,80.3
64,3,0.0001,0.2,40,256,99596.29371838123,-0.004037062816187681,153,0.49019607843137253,-0.009558918139210837,0.4223346991149117,50.4
64,3,0.001,0.4,60,128,99388.75381652072,-0.006112461834792775,182,0.4010989010989011,-0.01456016568610663,0.4198071619902864,29.9
64,3,0.0001,0.2,20,128,99521.232173265,-0.004787678267349983,182,0.45604395604395603,-0.01162396503992591,0.41187996100343566,75.0
64,2,0.001,0.3,40,128,100424.66379619912,0.004246637961991219,188,0.44148936170212766,-0.010463154261740604,0.4058659421202844,23.0
64,2,0.0005,0.3,20,256,99484.20773566999,-0.005157922643300117,204,0.4362745098039216,-0.012714230636294177,0.405681066424598,23.4
128,2,0.0001,0.2,40,128,99701.21389509179,-0.0029878610490821304,226,0.4690265486725664,-0.00764615382985534,0.39076653642719855,38.1
128,3,0.0005,0.4,20,128,99497.7845744336,-0.005022154255664064,199,0.4221105527638191,-0.012919786428608693,0.3887180553188827,27.3
32,3,0.001,0.3,40,256,99397.49992361698,-0.006025000763830176,178,0.4157303370786517,-0.01552147174554841,0.38817200215296327,21.0
64,2,0.001,0.2,60,128,100469.06338109412,0.004690633810941217,214,0.4953271028037383,-0.012195360369787966,0.38462445296503944,25.6
128,3,0.0001,0.2,20,128,100540.35461216595,0.0054035461216594555,229,0.49344978165938863,-0.014209920906084195,0.38026574231991994,44.7
128,3,0.0005,0.4,40,256,98622.45285876935,-0.013775471412306506,217,0.45161290322580644,-0.03623168662257659,0.38020508279961696,23.7
128,2,0.0005,0.4,60,256,99046.05833204421,-0.009539416679557908,228,0.40350877192982454,-0.02512995563855447,0.3796034030765459,21.5
64,2,0.0001,0.2,20,128,99446.56967837228,-0.005534303216277185,169,0.40236686390532544,-0.014692478104290752,0.3766759546615191,62.7
128,2,0.0005,0.2,60,256,99038.34385395568,-0.00961656146044319,223,0.3721973094170404,-0.025596809773068108,0.37569375034233105,20.3
128,3,0.001,0.4,60,256,98649.94352971888,-0.013500564702811243,221,0.38009049773755654,-0.0380944630027481,0.3543970340738843,24.3
32,2,0.001,0.2,40,128,99343.77537862543,-0.006562246213745675,200,0.485,-0.0186466891204623,0.35192554406586146,30.2
32,2,0.0005,0.2,20,256,99652.53902144541,-0.0034746097855459083,195,0.47692307692307695,-0.009896566406780716,0.35109245396112837,26.8
64,2,0.0005,0.3,20,128,99570.21354369713,-0.004297864563028706,195,0.4205128205128205,-0.012288330273208636,0.3497517130052267,29.6
128,3,0.001,0.3,20,128,99394.89872250511,-0.006051012774948904,169,0.48520710059171596,-0.017375212653252037,0.34825546574339994,23.4
64,2,0.0001,0.2,60,128,100367.46517119648,0.0036746517119648344,168,0.42857142857142855,-0.01058998275209777,0.3469931725088903,60.4
128,3,0.0005,0.4,40,128,100359.65290465075,0.0035965290465074943,205,0.40487804878048783,-0.010463154261740604,0.34373277470050334,27.7
64,3,0.0005,0.3,60,128,99666.69417538216,-0.003333058246178407,209,0.4880382775119617,-0.009888442231797079,0.337066058338359,32.9
64,2,0.0001,0.4,60,128,99600.31346227085,-0.003996865377291542,178,0.4157303370786517,-0.012009638302160841,0.33280480866542034,67.8
128,3,0.0005,0.3,40,256,99169.9765796615,-0.008300234203385043,224,0.39732142857142855,-0.02494483857170604,0.3327435525199059,23.5
64,3,0.0001,0.2,60,128,99750.59186304525,-0.0024940813695474937,177,0.4632768361581921,-0.007606189346291092,0.32790156226700434,63.9
128,2,0.0005,0.3,60,128,99528.36971984613,-0.004716302801538695,224,0.41964285714285715,-0.014441011558706918,0.326590888897606,22.6
128,2,0.001,0.4,40,128,99635.9590482173,-0.0036404095178270653,178,0.4101123595505618,-0.011199663541543337,0.32504632878689227,18.3
64,2,0.001,0.4,60,128,100350.51718742163,0.0035051718742163214,214,0.45794392523364486,-0.01086175504378406,0.32270768951121326,24.9
128,2,0.001,0.4,20,256,99518.0131124719,-0.004819868875280954,218,0.43577981651376146,-0.015340807990971483,0.3141861157585434,13.4
32,2,0.001,0.3,20,128,99322.45529448644,-0.006775447055135592,213,0.45539906103286387,-0.021794321344202228,0.3108813047274817,32.8
64,2,0.0005,0.4,20,128,100376.62348883192,0.003766234888319159,203,0.4236453201970443,-0.012613914570133722,0.2985778021072512,31.7
32,3,0.001,0.2,40,256,99523.44638206846,-0.004765536179315386,168,0.4107142857142857,-0.01607595547601881,0.29643875204956494,21.6
32,2,0.0005,0.4,40,256,99735.47013511193,-0.0026452986488807073,205,0.45365853658536587,-0.009092124173470273,0.2909439640738048,29.2
64,2,0.001,0.4,40,128,99639.81240029306,-0.0036018759970694375,183,0.4644808743169399,-0.012511453211593637,0.2878863019470662,23.4
64,2,0.0005,0.4,20,256,99593.15582954901,-0.0040684417045098965,214,0.4532710280373832,-0.01441768177130165,0.2821841797485167,23.8
32,3,0.0001,0.4,60,128,99737.0785505966,-0.0026292144940339495,200,0.5,-0.009429555810640644,0.2788269720050918,81.9
128,3,0.0001,0.2,40,256,99722.19701183963,-0.002778029881603725,194,0.4896907216494845,-0.010073148594626824,0.2757856548532968,43.3
128,2,0.001,0.3,40,128,100277.91089521532,0.002779108952153183,177,0.4689265536723164,-0.010463154261740604,0.26560909670568716,19.0
128,2,0.0005,0.4,60,128,100277.45850617927,0.0027745850617927497,214,0.40654205607476634,-0.010463154261740604,0.26517673278872045,23.0
128,2,0.0001,0.3,20,128,99713.43040836096,-0.0028656959163903956,238,0.44537815126050423,-0.010821764547897073,0.2648085627539613,42.7
128,2,0.001,0.2,40,256,99343.65926956566,-0.006563407304343418,210,0.46190476190476193,-0.024872872595283813,0.2638781378869732,17.2
32,2,0.0005,0.2,60,128,99642.82688316795,-0.003571731168320548,191,0.4607329842931937,-0.013659496368518043,0.2614833718578788,39.2
32,3,0.0001,0.3,60,256,99584.51226880294,-0.004154877311970631,268,0.48880597014925375,-0.01605476207865353,0.2587940756527916,61.2
128,2,0.0001,0.4,40,128,99830.70935276189,-0.0016929064723811462,229,0.4890829694323144,-0.006566307608702582,0.2578171132490765,42.4
128,3,0.001,0.2,20,256,99498.79699349793,-0.005012030065020663,239,0.4560669456066946,-0.01967087068605189,0.2547945205381562,16.4
128,3,0.0005,0.3,40,128,99458.40419076795,-0.0054159580923205065,232,0.4267241379310345,-0.021279689855481232,0.2545130182395709,28.2
128,2,0.001,0.4,40,256,99528.9781350777,-0.004710218649222952,212,0.44339622641509435,-0.01920501461559121,0.24525983153374195,14.0
32,3,0.001,0.3,20,256,99420.192943418,-0.005798070565819944,191,0.42408376963350786,-0.02383640878285531,0.24324429987080484,23.1
128,2,0.0001,0.2,60,128,99801.97474658074,-0.00198025253419255,240,0.48333333333333334,-0.008170800525328703,0.24235722412436284,39.9
64,2,0.001,0.4,20,256,99791.28134056176,-0.002087186594382365,207,0.4444444444444444,-0.008886502169418442,0.2348715562761131,16.2
128,2,0.0001,0.2,20,128,100254.96546935604,0.002549654693560442,234,0.44017094017094016,-0.010888489629623854,0.23416054754037732,40.9
128,2,0.0005,0.3,40,128,100261.57010401117,0.002615701040111744,191,0.4816753926701571,-0.011205099275248265,0.23343845296308538,23.2
128,2,0.001,0.3,20,128,99704.32406471524,-0.0029567593528475847,190,0.4631578947368421,-0.012682125488404306,0.2331438334647492,18.5
128,3,0.0005,0.2,40,128,100267.56039985585,0.0026756039985585084,221,0.4072398190045249,-0.011678432169736297,0.2291064382333887,27.0
64,3,0.001,0.3,60,128,99669.22805833482,-0.0033077194166518165,201,0.4079601990049751,-0.014751105257571506,0.22423536127599775,32.4
64,3,0.001,0.4,20,128,99676.38784596263,-0.003236121540373715,230,0.43043478260869567,-0.014693010029393161,0.22024905270600778,31.8
128,3,0.001,0.4,40,256,99509.52847965824,-0.004904715203417582,216,0.4444444444444444,-0.022269029122349737,0.22024827290270552,22.2
128,3,0.001,0.4,40,128,100397.20910783058,0.003972091078305821,226,0.415929203539823,-0.018220033301694194,0.2180067957360141,23.9
32,2,0.001,0.2,20,128,99622.56660356463,-0.0037743339643537183,223,0.48878923766816146,-0.01854004493104988,0.20357739036719724,31.4
64,3,0.0001,0.4,20,128,99761.9468881603,-0.0023805311183970478,174,0.47701149425287354,-0.011798267758663328,0.20176954507995906,74.1
128,2,0.001,0.2,20,128,99158.71192116992,-0.008412880788300827,224,0.45982142857142855,-0.04304102385492847,0.19546191133038063,23.5
128,3,0.001,0.3,20,256,99684.945366054,-0.0031505463394599794,209,0.47368421052631576,-0.01876380504222419,0.16790551449294558,17.0
32,3,0.001,0.2,20,256,99620.68127891762,-0.0037931872108238167,181,0.4143646408839779,-0.022858086078141437,0.16594509259684423,21.6
128,3,0.0005,0.2,20,128,100226.88938024214,0.0022688938024213712,193,0.42487046632124353,-0.014306506958629006,0.15859173794011838,25.5
32,3,0.0001,0.3,60,128,100095.61294447696,0.0009561294447696127,207,0.5169082125603864,-0.0064082082697279885,0.14920386549955217,79.1
128,2,0.0005,0.2,40,256,99690.61279111764,-0.003093872088823555,223,0.4170403587443946,-0.021842210365566772,0.141646474282699,17.4
128,2,0.001,0.3,60,128,100218.9580685393,0.002189580685393012,207,0.4251207729468599,-0.016301793531891318,0.13431532432977508,18.6
128,3,0.0001,0.3,60,128,99859.74230745506,-0.0014025769254493935,236,0.5,-0.010463154261740604,0.1340491490771605,48.9
64,2,0.001,0.3,20,256,99889.8511744149,-0.0011014882558509998,199,0.4321608040201005,-0.009372859784096299,0.11751890898015836,16.5
128,3,0.0001,0.4,20,128,99837.49214340006,-0.001625078565999429,227,0.47577092511013214,-0.014025590848448344,0.11586524828500983,47.5
128,2,0.0001,0.3,40,128,100094.83135837618,0.0009483135837617737,231,0.4805194805194805,-0.008337507332557115,0.11374065964040668,40.7
64,3,0.001,0.4,40,128,99883.93766712664,-0.0011606233287336364,205,0.47804878048780486,-0.010463154261740604,0.11092480333368995,31.8
64,3,0.0001,0.3,40,128,99899.69078533727,-0.001003092146627314,171,0.4678362573099415,-0.009112536637411073,0.11007825664142389,66.9
128,2,0.001,0.3,40,256,99807.32992932819,-0.0019267007067181113,212,0.4528301886792453,-0.019909688772376977,0.09677201531102017,14.0
128,3,0.0005,0.3,60,128,100100.8456376771,0.0010084563767710642,214,0.40186915887850466,-0.010463154261740604,0.09638167913270371,28.4
128,2,0.001,0.3,20,256,99798.65685973833,-0.0020134314026166978,219,0.45662100456621,-0.021421150171043846,0.09399268417147667,14.3
64,3,0.001,0.2,20,128,99859.55303622283,-0.00140446963777169,184,0.41304347826086957,-0.014995381143279363,0.09366014937213823,30.6
32,3,0.001,0.2,20,128,99904.48875204744,-0.00095511247952556,173,0.5028901734104047,-0.010463154261740604,0.09128341756539024,29.3
128,3,0.001,0.3,60,128,99738.36133588743,-0.0026163866411257185,206,0.4029126213592233,-0.02874036242204525,0.09103526958723468,27.0
64,3,0.001,0.2,40,128,99857.62246830305,-0.0014237753169695497,218,0.42660550458715596,-0.016301793531891318,0.08733856886263512,30.3
64,2,0.0005,0.2,60,128,99918.84522621662,-0.0008115477378337528,215,0.4930232558139535,-0.010463154261740604,0.07756243648258583,34.5
128,3,0.0001,0.3,20,128,100105.366680687,0.0010536668068700237,225,0.49333333333333335,-0.014499263579787702,0.07267036708946092,44.3
128,2,0.001,0.2,60,128,99912.39357868227,-0.0008760642131773056,197,0.4263959390862944,-0.013609678849510809,0.06437067493394932,23.1
32,3,0.0005,0.3,20,128,99925.04844785592,-0.0007495155214407714,175,0.4228571428571429,-0.01405193698040852,0.053338946971208334,40.6
128,2,0.0001,0.4,20,128,100056.15181188208,0.0005615181188208225,239,0.45188284518828453,-0.012596776450869984,0.044576334351161866,44.4
128,2,0.001,0.4,60,128,99941.97658158201,-0.0005802341841798624,210,0.4238095238095238,-0.013659496368518043,0.04247844638819679,18.6
128,3,0.001,0.2,60,256,99886.40106819538,-0.001135989318046195,220,0.41818181818181815,-0.03376171791438265,0.033647260513430755,21.6
128,2,0.001,0.4,20,128,99957.08873496579,-0.0004291126503421401,191,0.47643979057591623,-0.014693010029393161,0.029205224081635162,20.3
64,3,0.001,0.4,40,256,99970.84325921242,-0.0002915674078758457,188,0.4787234042553192,-0.010060643184777951,0.02898099082939307,20.3
64,2,0.001,0.4,20,128,100012.68214774845,0.00012682147748448188,185,0.4756756756756757,-0.010463154261740604,0.012120769159278785,23.1
64,3,0.0001,0.3,20,128,99986.12127427905,-0.0001387872572094784,183,0.48633879781420764,-0.011504940083904014,0.012063275097247026,79.4
64,2,0.0005,0.4,60,128,100008.88078737997,8.880787379966932e-05,188,0.48404255319148937,-0.010463154261740604,0.008487677002374199,29.4
32,3,0.001,0.3,40,128,99995.08294392833,-4.917056071673869e-05,184,0.46195652173913043,-0.011160446895599474,0.00440578779476353,32.2
