hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
128,3,0.0001,0.35,60,128,single,64,5,auto,0.85,100205.55011160331,0.0020555011160331197,20,0.7,-0.0005503722633178887,3.734746921368539,11.7
128,3,0.0005,0.2,60,256,single,32,5,all,0.85,100578.02025601403,0.005780202560140315,26,0.6538461538461539,-0.0015615484422957238,3.701583891718723,6.7
128,3,0.0001,0.2,60,256,single,32,5,all,0.85,100202.50767994631,0.0020250767994631313,17,0.6470588235294118,-0.0005503722633177777,3.6794673976763956,15.2
128,3,0.0001,0.2,40,128,double,64,5,auto,0.92,100565.03154176267,0.005650315417626698,24,0.5833333333333334,-0.0015493360804652578,3.6469268926661393,15.4
128,3,0.001,0.2,40,64,double,32,5,auto,0.85,100901.88647003249,0.009018864700324921,48,0.5208333333333334,-0.0024967132313017393,3.6122949913725795,11.9
128,3,0.0001,0.5,60,64,double,32,3,manual,0.85,100275.51992898044,0.002755199289804441,30,0.6,-0.0007631638411038644,3.6102330081824023,16.0
128,3,0.001,0.5,60,256,double,32,3,all,0.85,100550.47682821633,0.005504768282163277,24,0.6666666666666666,-0.0015272086526251227,3.604463786072137,7.5
128,3,0.0005,0.35,60,256,single,32,5,all,0.85,100550.47682821633,0.005504768282163277,24,0.6666666666666666,-0.0015272086526251227,3.604463786072137,7.1
128,3,0.0001,0.35,20,256,single,32,5,manual,0.85,100335.07503702451,0.0033507503702450776,32,0.71875,-0.0009385923275312402,3.569974175112305,12.4
128,3,0.0001,0.35,20,256,single,64,5,all,0.85,100192.70854405276,0.0019270854405275895,21,0.6190476190476191,-0.0005503722633177777,3.5014217993302394,11.2
128,3,0.0005,0.2,60,256,double,32,3,manual,0.85,100262.98311448214,0.0026298311448213645,29,0.6206896551724138,-0.0007631638411039754,3.4459587878496847,8.8
128,3,0.0005,0.35,60,256,double,32,3,all,0.85,100559.87436689441,0.0055987436689440805,28,0.6071428571428571,-0.0016305636195843576,3.4336247918810066,8.7
128,3,0.0005,0.35,20,256,single,32,5,auto,0.85,100522.92771968603,0.005229277196860348,25,0.76,-0.0015272086526250117,3.4240751503549376,5.3
128,3,0.001,0.5,20,256,double,16,3,auto,0.92,100227.0052504531,0.0022700525045310496,26,0.6538461538461539,-0.0006654371368193246,3.411370329256812,5.1
128,3,0.0005,0.2,20,64,double,64,5,all,0.85,101182.89901908083,0.011828990190808254,28,0.5357142857142857,-0.003479052633800106,3.4000607164967387,12.0
128,3,0.0001,0.5,40,256,single,64,5,auto,0.85,100298.34239136227,0.0029834239136226825,23,0.6521739130434783,-0.0008794719274989315,3.3922901008415725,11.9
128,3,0.001,0.35,60,64,double,64,5,auto,0.92,100881.11648129715,0.008811164812971548,22,0.6818181818181818,-0.0025974761139336833,3.39220244055592,12.4
128,3,0.0005,0.2,40,64,double,16,5,manual,0.85,100346.86037210899,0.0034686037210898937,27,0.7037037037037037,-0.0010332996488586765,3.356822703773406,12.7
128,3,0.0001,0.2,40,64,single,64,5,all,0.85,100184.30642116186,0.001843064211618621,19,0.631578947368421,-0.0005503722633177777,3.348759257067539,16.2
128,3,0.0001,0.2,40,128,single,32,5,auto,0.85,100261.45173171617,0.0026145173171616626,25,0.68,-0.0007818857513135491,3.3438610599685914,9.0
128,3,0.0001,0.35,40,64,single,32,5,all,0.85,100183.66340540424,0.0018366340540423697,17,0.6470588235294118,-0.0005503722633177777,3.337075969218895,18.4
128,3,0.0001,0.5,20,128,double,64,5,auto,0.85,100293.25509115141,0.0029325509115141176,22,0.6818181818181818,-0.0008794719274990426,3.3344451594417834,16.7
128,3,0.001,0.5,20,256,single,64,5,auto,0.85,100182.63368171123,0.0018263368171123147,20,0.7,-0.0005503722633178887,3.318366383695182,4.4
128,3,0.0001,0.5,20,64,single,32,5,auto,0.85,100181.17999425759,0.00181179994257589,18,0.7222222222222222,-0.0005503722633178887,3.2919535800251896,14.2
128,3,0.0005,0.5,40,64,double,64,3,auto,0.92,100178.87771753773,0.0017887771753773269,18,0.7222222222222222,-0.0005503722633178887,3.2501223164731865,11.4
128,3,0.0001,0.2,20,128,single,16,3,auto,0.85,100178.87771753773,0.0017887771753773269,18,0.7222222222222222,-0.0005503722633178887,3.2501223164731865,10.4
128,3,0.001,0.35,20,256,double,32,3,auto,0.85,100178.87771753773,0.0017887771753773269,18,0.7222222222222222,-0.0005503722633178887,3.2501223164731865,4.8
128,3,0.0005,0.5,20,256,single,64,3,all,0.85,100178.87771753773,0.0017887771753773269,18,0.7222222222222222,-0.0005503722633178887,3.2501223164731865,4.7
128,3,0.0001,0.35,20,256,none,16,3,manual,0.85,100178.87771753773,0.0017887771753773269,18,0.7222222222222222,-0.0005503722633178887,3.2501223164731865,4.6
128,3,0.001,0.2,20,256,double,32,3,auto,0.85,100178.87771753773,0.0017887771753773269,19,0.6842105263157895,-0.0005503722633178887,3.2501223164731865,4.3
128,3,0.0001,0.2,60,64,single,16,3,auto,0.92,100492.50514229441,0.004925051422944088,25,0.68,-0.0015272086526251227,3.2248713458232476,24.7
128,3,0.001,0.5,60,64,double,16,3,auto,0.92,101217.25024285838,0.01217250242858383,36,0.4722222222222222,-0.0037769372913921684,3.222850020921867,15.2
128,3,0.001,0.35,60,128,double,32,5,manual,0.85,100877.2972520162,0.008772972520162002,37,0.4594594594594595,-0.0027239017724469683,3.2207374762567005,8.5
128,3,0.001,0.2,60,256,double,64,3,all,0.85,100597.27190734039,0.00597271907340386,31,0.6451612903225806,-0.0018825291742516903,3.172709966515143,6.2
128,3,0.001,0.5,40,64,double,32,3,all,0.85,101382.07370194148,0.01382073701941481,30,0.6333333333333333,-0.00439827786996283,3.142306472676682,15.0
128,3,0.0005,0.2,20,256,single,32,5,auto,0.85,100478.78734320408,0.004787873432040797,24,0.7083333333333334,-0.0015272086526251227,3.1350486548193066,5.6
128,3,0.0005,0.2,60,256,single,32,5,auto,0.85,100473.06871403521,0.004730687140352093,25,0.64,-0.0015272086526250117,3.0976036785941767,7.1
128,3,0.0005,0.2,60,128,double,64,5,auto,0.92,100802.32895662742,0.00802328956627418,27,0.48148148148148145,-0.0025974761139336833,3.0888790558014056,10.3
128,3,0.001,0.2,40,256,double,32,5,manual,0.85,101340.57951578367,0.013405795157836691,32,0.34375,-0.00435947416486504,3.075094529950427,5.5
128,3,0.001,0.5,20,256,single,32,5,manual,0.85,100169.02111815561,0.0016902111815560784,25,0.6,-0.0005503722633178887,3.071032634106112,3.6
128,3,0.0005,0.2,40,256,double,64,3,all,0.85,100468.3301906566,0.004683301906566048,26,0.5769230769230769,-0.0015272086526250117,3.066576330952715,6.0
128,3,0.0001,0.2,40,256,single,32,5,auto,0.85,100168.74595446177,0.001687459544617741,19,0.6842105263157895,-0.0005503722633178887,3.0660330417906323,15.7
128,3,0.0005,0.2,60,128,single,16,3,manual,0.85,100232.06236648219,0.0023206236648219054,28,0.6071428571428571,-0.0007631638411040864,3.04079352274422,9.0
128,3,0.001,0.2,20,64,double,64,5,all,0.85,100617.51239228577,0.006175123922857747,13,0.6923076923076923,-0.0020690526269093734,2.984517572219406,11.9
128,3,0.0001,0.5,60,128,single,16,5,auto,0.92,100262.02626589959,0.0026202626589959255,21,0.6666666666666666,-0.0008794719274989315,2.9793590643052204,8.9
128,3,0.001,0.35,20,128,double,64,5,auto,0.85,100326.08197911443,0.003260819791144313,21,0.6666666666666666,-0.0011005766141561901,2.962828529338121,6.9
128,3,0.0001,0.5,40,128,double,64,5,auto,0.85,100769.25791780418,0.007692579178041778,17,0.5882352941176471,-0.0025974761139336833,2.9615591599770066,11.5
128,3,0.0005,0.5,20,128,double,16,5,manual,0.85,100305.16780733941,0.0030516780733941414,29,0.6896551724137931,-0.0010332996488585655,2.953333117615183,9.8
128,3,0.0001,0.2,20,256,single,16,5,all,0.85,100153.56968576282,0.001535696857628209,12,0.8333333333333334,-0.0005233226481288211,2.934512509862141,10.8
128,3,0.0005,0.5,60,64,double,16,5,auto,0.92,100161.42166999793,0.001614216699979297,19,0.6842105263157895,-0.0005503722633178887,2.9329543066870434,13.8
128,3,0.0005,0.35,60,256,single,32,5,auto,0.85,100445.88244787035,0.004458824478703463,25,0.64,-0.0015272086526251227,2.9195908961353636,7.5
128,3,0.0005,0.2,60,256,double,16,3,all,0.85,101718.40869345957,0.01718408693459569,41,0.4146341463414634,-0.005903533953232953,2.910813602619354,9.0
128,3,0.0001,0.5,20,64,double,64,3,all,0.85,100159.67869111123,0.0015967869111122854,17,0.6470588235294118,-0.0005503722633177777,2.9012852164577954,15.4
