hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
128,2,0.001,0.5,60,128,double,32,3,auto,0.92,98397.12692334835,-0.01602873076651653,25,0.2,-0.016065621000873165,0.99770377787733,6.1
64,1,0.001,0.35,20,64,single,16,3,all,0.85,98414.4593426736,-0.015855406573264046,31,0.3225806451612903,-0.015892303305747646,0.9976783269376531,7.6
192,2,0.0005,0.35,60,64,none,16,3,auto,0.92,98461.38870858593,-0.015386112914140685,25,0.16,-0.015423027240992648,0.9976065446636929,15.8
128,1,0.001,0.35,20,64,single,32,3,all,0.85,97323.30715197716,-0.02676692848022838,35,0.22857142857142856,-0.026839901037918334,0.9972811912537658,7.3
192,3,0.001,0.2,20,64,single,16,3,all,0.85,97558.54933081724,-0.024414506691827556,27,0.25925925925925924,-0.02448765563299604,0.997012823838068,14.8
192,2,0.0005,0.5,60,64,double,32,3,auto,0.92,98829.28955402657,-0.011707104459734255,27,0.4074074074074074,-0.01174415671691853,0.9968450474497758,20.1
192,3,0.001,0.2,60,64,single,32,3,auto,0.92,98994.54078557983,-0.010054592144201742,19,0.3157894736842105,-0.010091706356006425,0.9963223056145909,16.6
192,3,0.001,0.5,40,64,double,16,3,manual,0.85,99078.64231782015,-0.009213576821798488,36,0.3055555555555556,-0.009250722564251967,0.9959845577255745,19.7
64,2,0.001,0.5,40,64,double,32,5,manual,0.85,98279.90418129908,-0.017200958187009237,47,0.3404255319148936,-0.017274647996649906,0.9957342222165708,8.8
128,2,0.001,0.5,20,64,single,16,3,auto,0.92,98356.81789455385,-0.01643182105446147,22,0.18181818181818182,-0.01650556853364238,0.9955319637108777,5.8
128,1,0.0005,0.5,60,64,single,16,5,auto,0.85,99603.12217333377,-0.003968778266662266,17,0.17647058823529413,-0.003986650050368468,0.9955170924258703,8.0
192,2,0.001,0.35,20,64,double,16,5,auto,0.85,99216.8381190425,-0.007831618809575011,17,0.11764705882352941,-0.00786881636325154,0.995272789202421,9.2
128,2,0.0005,0.35,60,64,double,32,3,all,0.85,98446.8201121105,-0.01553179887889506,34,0.23529411764705882,-0.015605613841315091,0.9952699737946475,7.3
128,1,0.001,0.35,60,64,single,16,3,auto,0.85,99221.96181164958,-0.00778038188350416,28,0.2857142857142857,-0.007817581358112946,0.9952415622038674,7.8
128,3,0.001,0.5,20,64,double,32,5,all,0.85,98733.6490114697,-0.012663509885303065,20,0.15,-0.012737539910681939,0.9941880436961936,7.4
128,2,0.0005,0.5,60,128,single,16,3,manual,0.85,99369.96253439198,-0.006300374656080239,38,0.3157894736842105,-0.006337629617891971,0.9941216252671887,4.5
192,2,0.0005,0.5,60,128,single,32,3,manual,0.85,99371.51524723727,-0.00628484752762728,33,0.21212121212121213,-0.006322103071569107,0.994107096401296,19.0
192,2,0.001,0.35,60,64,double,32,3,auto,0.92,99387.77384862328,-0.0061222615137671525,33,0.21212121212121213,-0.00615952315324908,0.9939505642636846,13.5
192,1,0.0005,0.35,40,128,double,32,5,manual,0.85,99394.30296037463,-0.006056970396253746,31,0.2903225806451613,-0.006094234483576044,0.9938853538663921,11.4
128,2,0.001,0.2,40,128,single,32,3,manual,0.85,99398.25775012767,-0.0060174224987233176,32,0.28125,-0.006054688068742542,0.9938451709491677,3.3
128,1,0.0005,0.5,60,128,double,32,3,auto,0.85,99417.0506085869,-0.005829493914131017,22,0.22727272727272727,-0.0058667665298127725,0.9936468213806788,6.4
192,1,0.001,0.5,60,128,none,16,3,manual,0.85,98693.3409836875,-0.01306659016312493,38,0.3684210526315789,-0.013154691307470268,0.9933026824966005,10.4
192,1,0.0005,0.5,60,128,single,32,3,manual,0.85,99451.58268749776,-0.005484173125022353,41,0.36585365853658536,-0.005521458687184677,0.993247153646397,9.3
64,1,0.0005,0.35,40,64,single,32,3,manual,0.85,99456.22758450007,-0.005437724154999305,35,0.2857142857142857,-0.005475011458587864,0.9931895478446767,6.1
128,2,0.001,0.5,40,64,double,16,3,auto,0.92,99474.42993880027,-0.005255700611997308,27,0.18518518518518517,-0.005292994739861445,0.992954059148543,7.1
64,2,0.001,0.35,40,64,double,32,3,auto,0.92,95984.5758553011,-0.040154241446989036,49,0.30612244897959184,-0.040442051840380855,0.9928833879515371,10.0
192,3,0.0005,0.5,60,64,single,32,5,manual,0.85,99543.96984346645,-0.00456030156533554,33,0.2727272727272727,-0.004597621764523607,0.9918827165218245,23.9
192,2,0.0005,0.2,40,128,none,16,3,manual,0.85,99547.88690816061,-0.004521130918393901,33,0.36363636363636365,-0.004558452586135409,0.9918126454018581,14.7
128,3,0.0005,0.5,40,128,single,32,3,all,0.85,99553.71938597583,-0.004462806140241737,29,0.3103448275862069,-0.004500129994647439,0.9917060497252088,6.3
192,2,0.001,0.35,40,64,none,16,3,manual,0.85,99591.23766199683,-0.004087623380031728,20,0.2,-0.004124961300478125,0.9909482980017124,10.7
128,3,0.001,0.5,40,128,double,16,3,manual,0.85,99624.380738877,-0.0037561926112300715,34,0.29411764705882354,-0.0037935429574038615,0.9901542313891838,5.8
192,3,0.0005,0.2,60,128,double,32,3,manual,0.85,97265.86737472173,-0.027341326252782745,32,0.25,-0.02762551404625324,0.9897128504832641,45.7
192,3,0.001,0.5,40,128,single,32,3,auto,0.92,97301.57675530769,-0.026984232446923124,36,0.4722222222222222,-0.027275991876332006,0.9893034346566861,21.6
192,3,0.0005,0.35,60,128,double,32,5,all,0.85,97470.64086699134,-0.02529359133008664,36,0.3888888888888889,-0.025585857699366277,0.9885770345198599,30.5
192,3,0.0005,0.5,60,128,double,16,3,manual,0.85,99700.56232110225,-0.0029943767889775335,31,0.3225806451612903,-0.0030317556965180348,0.98767087084773,24.7
64,1,0.001,0.5,40,64,single,16,3,manual,0.85,98128.15337370832,-0.01871846626291677,25,0.2,-0.018964466547989556,0.9870283572464176,10.0
64,1,0.001,0.2,60,128,single,32,5,all,0.85,98210.84607214801,-0.01789153927851992,39,0.38461538461538464,-0.018128316258716914,0.9869388322214899,4.8
128,1,0.0005,0.5,20,64,double,16,3,auto,0.85,99727.41822106324,-0.002725817789367575,25,0.32,-0.0027632067654992376,0.9864689908122357,7.5
