time,open,high,low,close,tick_volume,spread,RSI_5,RSI_5_diff,RSI_10,RSI_10_diff,RSI_15,RSI_15_diff,RSI_20,RSI_20_diff,ROC_10,StochRSI_14_k,StochRSI_14_d,SMA_5,EMA_5,dist_SMA_5,dist_SMA_5_diff,dist_EMA_5,dist_EMA_5_diff,SMA_10,EMA_10,dist_SMA_10,dist_SMA_10_diff,dist_EMA_10,dist_EMA_10_diff,SMA_20,EMA_20,dist_SMA_20,dist_SMA_20_diff,dist_EMA_20,dist_EMA_20_diff,SMA_50,EMA_50,dist_SMA_50,dist_SMA_50_diff,dist_EMA_50,dist_EMA_50_diff,MACD,MACD_norm,ATR_14,ATR_norm,BB_width_pct,BB_pct,KC_width_pct,KC_pct,OBV_pct,ADI_diff,EMI_norm,NVI_pct,vol_SMA_20,vol_rel,log_ret,target
2016-07-18,11.36,11.73,10.95,11.15,136,0,47.06656736197208,-4.4085775740748545,46.26667658787704,-1.7038758983749815,46.10621497245289,-1.0219829034225825,46.62332196033081,-0.7609765048064574,14.59403905447071,0.7706077864570519,0.8523818002506713,11.514,11.340751865690173,-0.03161368768455784,-0.0298562184402695,-0.016820036973674127,-0.01016325594810625,11.022,11.269574859063516,0.011613137361640366,-0.03250450969718321,-0.010610414373116111,-0.016263045287979033,11.3255,11.584805597642672,-0.015496004591408728,-0.005646793399915697,-0.03753240345536297,-0.014268324332687612,12.841000000000001,12.000671731540688,-0.13168756327388836,-0.01266284012967514,-0.07088534296833696,-0.014768103987693106,-0.47654983656969385,-0.042739895656474784,1.1384319400569893,0.10210151928762236,0.3770461187495503,-0.015496004591408728,0.16807174887892365,-0.01610412530333106,-0.11038961038961037,-66.25641025640999,4372.197309417044,0.0,137.5,0.9890909090909091,-0.018658915386877417,1
2016-07-19,11.15,12.15,11.03,11.65,175,0,57.81844310801321,10.75187574604113,50.88209690557141,4.615420317694365,48.931300059078445,2.825085086625556,48.68859649986225,2.065274539531437,17.558022199798184,0.7208538881572264,0.7950332479104074,11.7,11.443834577126783,-0.004273504273504183,0.02734018341105366,0.01801541445603279,0.03483545142970691,11.196,11.338743066506513,0.04055019649874961,0.02893705913710924,0.0274507440258443,0.03806115839896041,11.213,11.59101458834337,0.038972621064835566,0.054468625656244295,0.005088891158497007,0.042621294613859974,12.798,11.98691989893125,-0.08970151586185339,0.041986047412034974,-0.02810729543302355,0.042778047535313404,-0.41363245253098313,-0.03550493154772387,1.1371153729100616,0.0976064697776877,0.3004715604694133,0.038972621064835566,0.16763948497854073,0.038617553973937985,0.15967153284671531,18.750000000000114,13733.905579399154,0.0,143.55,1.2190874259839777,0.04386668210558172,1
2016-07-20,11.65,12.98,11.6,12.35,207,0,68.88029235881739,11.061849250804173,56.671417057786364,5.789320152214955,52.654074442178064,3.722774383099619,51.456565246844036,2.7679687469817864,12.888482632541134,0.8200081928707559,0.7704899558283448,11.73,11.745889718084523,0.05285592497868706,0.05712942925219124,0.051431632376503555,0.03341621792047077,11.337,11.52260796350533,0.08935344447384669,0.04880324797509708,0.07180596954397869,0.044355225518134395,11.235499999999998,11.663298913263048,0.09919451737795394,0.060221896313118375,0.05887708887886441,0.05378819772036741,12.795800000000002,12.001158334267279,-0.03483955672955203,0.05486195913230136,0.029067333003737005,0.05717462843676055,-0.3037839897937502,-0.02459789391042512,1.1544642748450573,0.09347888865142165,0.290844927501467,0.09919451737795394,0.1500404858299595,0.10192427802397168,0.16286388670338314,17.999999999999886,37786.774628879924,0.0,140.05,1.4780435558729024,0.05834988306227652,1
2016-07-21,12.35,12.66,12.01,12.57,109,0,71.786925372101,2.90663301328361,58.38429772714118,1.712880669354817,53.78843331214571,1.1343588699676488,52.30769666354824,0.8511314167042059,16.281221091581866,0.9430384755306482,0.8279668521862101,11.815999999999999,12.020593145389682,0.0638117806364253,0.01095585565773824,0.0457054696024742,-0.005726162774029354,11.513,11.713042879231633,0.09180925909841052,0.002455814624563832,0.0731626384026849,0.0013566688587062087,11.229,11.749651397714187,0.11942292278920662,0.020228405411252676,0.06981897373103396,0.01094188485216955,12.803799999999999,12.023465850570522,-0.018260204001936824,0.016579352727615206,0.04545562454469353,0.01638829154095653,-0.19670859602761226,-0.015649052985490235,1.1184311123561248,0.0889762221444809,0.2825049897124136,0.11942292278920662,0.14303898170246618,0.12132024977698495,0.07374830852503389,78.81538461538469,2134.8339208688203,0.01781376518218636,137.45,0.7930156420516552,0.017656959528169973,1
2016-07-22,12.57,14.8,12.55,14.11,297,0,84.4749779930851,12.68805262098411,68.17090987172958,9.786612144588396,60.82743588336219,7.0390025712164785,57.764276256956414,5.456579593408172,34.25309229305423,1.0,0.9210155561338014,12.366,12.717062096926457,0.14103186155587902,0.07722008091945372,0.10953299531423986,0.06382752571176567,11.873000000000001,12.148853264825881,0.1884106796934219,0.09660142059501138,0.16142648959734768,0.08826385119466278,11.317,11.97444650269379,0.2467968542900061,0.1273739315007995,0.17834256446223154,0.10852359073119758,12.8426,12.1052907191756,0.09868718172332708,0.1169473857252639,0.16560604179863314,0.1201504172539396,0.012273078245318203,0.0008698141917305601,1.1992574614735445,0.08499344163526185,0.3016933212974638,0.2467968542900061,0.13770375620127567,0.2514227431967006,0.18714555765595464,114.83999999999969,71945.53615531648,0.0,146.0,2.0342465753424657,0.11557074326256647,-1
2016-07-24,13.0,13.4,12.53,13.28,147,0,64.83220732631509,-19.64277066677002,59.75562530068625,-8.41528457104333,55.90966890219971,-4.91776698116248,54.243383975613966,-3.520892281342448,26.717557251908385,0.9107099835827678,0.9512494863711387,12.792,12.904708064617639,0.038148843026891775,-0.10288301852898724,0.029081784221941673,-0.08045121109229819,12.153,12.354516307584811,0.09273430428700723,-0.09567637540641467,0.07491055654255001,-0.08651593305479767,11.376000000000001,12.098784931008666,0.16736990154711656,-0.07942695274288955,0.09763088407034412,-0.08071168039188742,12.8648,12.151357749796166,0.0322741123064485,-0.06641306941687858,0.09288198680701062,-0.07272405499162252,0.10965446887800745,0.008257113620331887,1.2264533570825773,0.09235341544296516,0.3422492693137109,0.16736990154711656,0.14691265060240968,0.17302398162733518,-0.07802547770700641,106.44827586206873,-31641.873616916724,-0.05882352941176472,146.65,1.0023866348448687,-0.060624621816434854,-1
2016-07-25,13.28,13.78,12.95,13.62,133,0,68.57396059947153,3.741753273156448,61.89650770700561,2.1408824063193634,57.42055754109433,1.5108886388946203,55.415194772433,1.171810796819031,27.052238805970134,0.8481447272492909,0.9196182369440195,13.186000000000002,13.143138709745093,0.032913696344607724,-0.005235146682284052,0.036282146965498654,0.007200362743556982,12.443000000000001,12.5846042516603,0.09459133649441434,0.0018570322074071138,0.08227479606306237,0.007364239520512364,11.4555,12.243662556626889,0.18894854000261868,0.02157863845550212,0.11241223261483686,0.014781348544492742,12.893799999999999,12.208951563529649,0.05632164296018245,0.024047530653733953,0.11557490658619762,0.022692919779187,0.21182331374546592,0.015552372521693534,1.1981352601481075,0.08796881498884783,0.3615049479580666,0.18894854000261868,0.14831130690161526,0.19573328651068872,0.07656879677605066,81.72289156626505,18327.7577202919,0.025602409638554313,152.2,0.8738501971090671,0.02528015667307861,-1
2016-07-26,13.62,13.66,11.25,12.22,343,0,44.308944885927104,-24.26501571354443,49.7806357007235,-12.11587200628211,49.879631615882886,-7.540925925211447,49.878592804843976,-5.5366019675890215,0.1639344262295193,0.6497953273810206,0.8028833460710264,13.16,12.83542580649673,-0.0714285714285714,-0.10434226777317912,-0.047947439825894014,-0.08422958679139267,12.445,12.518312569540246,-0.01807955002008836,-0.1126708865145027,-0.023830094342435906,-0.10610489040549828,11.503,12.24140897980528,0.06233156567851869,-0.1266169743241,-0.0017488983368334628,-0.11416113095167033,12.892000000000001,12.209384835548093,-0.05212534905367674,-0.10844699201385918,0.0008694266414636411,-0.11470547994473398,0.17777527694651774,0.014547895003806688,1.2846970272803855,0.1051306896301461,0.40626415016094,0.06233156567851869,0.16923076923076932,0.06653478020539384,-0.18342245989304817,-66.89211618257241,-52323.05688232736,0.0,153.05,2.2410976804965697,-0.10846534697791695,-1
2016-07-27,12.22,13.42,12.06,12.75,220,0,52.296745244372225,7.987800358445121,53.600981288178545,3.8203455874550443,52.414431003962555,2.5347993880796693,51.7977305767733,1.9191377719293214,5.024711696869847,0.5859196411947994,0.6946198986083703,13.196000000000002,12.806950537664488,-0.033798120642619084,0.03763045078595231,-0.0044468460697962,0.04350059375609781,12.506,12.560437556896565,0.01951063489525026,0.03759018491533862,0.015092025436594138,0.03892211977903004,11.648,12.289846219823824,0.09460851648351651,0.03227695080499782,0.03744178502688966,0.039190683363723125,12.900799999999998,12.230585430232482,-0.011689197569142884,0.040436151484533854,0.042468496110054536,0.0415990694685909,0.19135273783683893,0.015008057869555995,1.2900758110460724,0.10118241655263313,0.37914423156309107,0.09460851648351651,0.15458823529411767,0.10035527810940265,0.1440733464309103,3.2352941176469585,13818.18181818182,0.04337152209492623,147.8,1.4884979702300405,0.04245731786098577,-1
2016-07-28,12.75,12.95,12.46,12.64,88,0,50.42055777896984,-1.8761874654023885,52.67686700424606,-0.9241142839324823,51.83151858064995,-0.5829124233126066,51.36802697613772,-0.4297036006355768,11.267605633802827,0.4712880580576552,0.5690010088778251,12.902000000000001,12.751300358442993,-0.02030692915827007,0.013491191484349015,-0.008728549662724986,-0.004281703592928786,12.634,12.574903455642644,0.0004749089757796602,-0.0190357259194706,0.005176703311240599,-0.009915322125353539,11.757,12.32319419888822,0.07510419324657659,-0.019504323236939916,0.025708091262601523,-0.01173369376428814,12.9074,12.246640903556699,-0.020716798115809558,-0.009027600546666674,0.03211975426903073,-0.010348741841023808,0.1910347628895206,0.015113509722272198,1.2329275388284955,0.09754173566681135,0.378066032396177,0.07510419324657659,0.15047468354430374,0.0804342251474484,-0.05037206639954206,-23.346938775510125,-1541.8224971231314,-0.008627450980392193,143.4,0.6136680613668061,-0.008664882885723714,-1
2016-07-29,12.64,12.83,12.5,12.65,66,0,50.621862334609304,0.20130455563946725,52.75913588351171,0.08226887926564785,51.88363994074951,0.05212136009956225,51.406603156963726,0.03857618082600567,13.452914798206278,0.46291934491527575,0.5067090147225768,12.776,12.71753357229533,-0.009862241703193445,0.010444687455076623,-0.005310272775096081,0.0034182768876289057,12.783999999999999,12.588557372798528,-0.01048185231539413,-0.01095676129117379,0.004880831487032687,-0.0002958718242079116,11.903,12.354318560898866,0.06275728807863562,-0.012346905167940972,0.02393344785822175,-0.001774643404379772,12.9142,12.26245890733879,-0.020458100385621944,0.00025869773018761394,0.03160386473786891,-0.0005158895311618214,0.18940632368134125,0.014972831911568478,1.1684327146264601,0.09236622250011542,0.3521685098266658,0.06275728807863562,0.14379446640316212,0.06863780359028511,0.039783001808318286,-5.999999999999886,-1581.027667984191,0.0007911392405062223,138.7,0.4758471521268926,0.0007908264548177709,-1
2016-07-31,11.73,12.05,11.7,11.7,68,0,34.15425758770263,-16.467604746906673,44.57879322988511,-8.180342653626603,46.7361815936434,-5.1474583471061095,47.62857711935934,-3.778026037604384,0.429184549356214,0.291728500828342,0.408645301267091,12.392,12.378355714863556,-0.055842479018721775,-0.04598023731552833,-0.0548017628907697,-0.049491490115673616,12.789,12.427001486835158,-0.0851513019000704,-0.07466944958467628,-0.05850176227992931,-0.063382593766962,11.992500000000001,12.292002507479927,-0.024390243902439206,-0.08714753198107483,-0.04816159996059894,-0.07209504781882069,12.902000000000001,12.24040169528629,-0.09316385056580388,-0.07270575018018194,-0.04414901640804776,-0.07575288114591666,0.1101885285902462,0.0094178229564313,1.1528303778674274,0.09853251092883995,0.3479543760181742,-0.024390243902439206,0.15179487179487164,-0.020004746415758147,-0.03942028985507251,-68.0,-34753.64504776284,0.0,134.95,0.50389032975176,-0.07806837336981894,-1
2016-08-01,11.7,11.74,10.5,10.6,139,0,23.220952977684632,-10.933304610017998,37.165084539051676,-7.413708690833431,41.61421843896831,-5.121963154675093,43.712947499658874,-3.915629619700468,-14.17004048582996,0.13559200696562995,0.29674661756974924,12.068000000000001,11.785570476575705,-0.1216440172356647,-0.06580153821694293,-0.1005950860785292,-0.0457933231877595,12.613999999999999,12.094819398319673,-0.15966386554621845,-0.07451256364614804,-0.12359170890367724,-0.06508994662374792,11.9755,12.130859411529457,-0.11485950482234566,-0.09046926091990645,-0.1261954622996036,-0.07803386233900467,12.867799999999999,12.176072217039769,-0.17623836242403515,-0.08307451185823127,-0.1294401173831853,-0.08529110097513755,-0.04088169296078448,-0.0038567634868664604,1.1590567794483255,0.10934497919323827,0.3916400782251443,-0.11485950482234566,0.16801886792452836,-0.11339113948755132,-0.08388654194327094,-116.58064516129042,-63540.111307180676,0.0,135.1,1.0288675055514434,-0.09873484068568897,-1
2016-08-02,10.6,10.8,7.2,9.37,598,0,16.04283999415739,-7.178112983527242,30.8009270968477,-6.364157442203975,36.78448115938428,-4.82973727958403,39.8562202298491,-3.856727269809774,-25.457438345266514,0.008976786642946244,0.14543243147897275,11.392,10.980380317717138,-0.17749297752808993,-0.055848960292425226,-0.14665979420756012,-0.04606470812903092,12.294,11.599397689534277,-0.23783959655116327,-0.07817573100494482,-0.19219943562636735,-0.06860772672269011,11.9035,11.867920419955222,-0.2128365606754316,-0.09797705585308594,-0.21047667422466992,-0.08428121192506632,12.7798,12.06603016931272,-0.26681168719385284,-0.09057332476981769,-0.22343970067052188,-0.09399958328733657,-0.2568953230311273,-0.027416790078028528,1.333409866630588,0.14230628245790694,0.4948021736086895,-0.2128365606754316,0.22657417289220913,-0.21059282765592965,-0.3939393939393939,122.92222222222182,-136206.42268964852,0.0,163.2,3.66421568627451,-0.12334090486769067,1
2016-08-03,9.37,10.63,8.96,10.54,218,0,38.607786425172186,22.564946431014796,41.40565923683057,10.604732139982872,43.470958265693646,6.686477106309368,44.738148703892534,4.881928474043434,-25.30120481927711,0.09302012716995865,0.07919630692617828,10.972,10.833586878478092,-0.039372949325555996,0.13812002820253394,-0.027099692998385452,0.11956010120917467,11.937000000000001,11.406779927800772,-0.1170310798358048,0.12080851671535847,-0.07598813453814811,0.11621130108821924,11.905,11.741451808530917,-0.1146577068458631,0.09817885382956851,-0.10232566024399008,0.10815101398067985,12.7064,12.006185848947517,-0.17049675753950774,0.0963149296543451,-0.12211920316692801,0.10132049750359387,-0.3298758557297603,-0.03129751951895259,1.3574520190141175,0.12879051413796183,0.43919839754126,-0.1146577068458631,0.213946869070209,-0.11011046225286714,0.2369565217391305,194.5029940119756,57781.191790122415,0.12486659551760937,170.75,1.2767203513909224,0.11766444686288542,1
2016-08-04,10.54,11.46,10.25,10.85,212,0,43.62591642029187,5.018129995119686,43.93509603600019,2.5294367991696163,45.11887666533438,1.6479183996407372,45.961513827291206,1.223365123398672,-18.298192771084338,0.2088542964160398,0.10361707007631489,10.611999999999998,10.839057918985397,0.02242744063324551,0.06180038995880151,0.0010095048016522897,0.028109197800037743,11.693999999999999,11.305547213655176,-0.0721737643235847,0.044857315512220094,-0.04029413216769843,0.03569400237044968,11.9235,11.656551636289876,-0.09003228917683574,0.024625417669027358,-0.06919298789694128,0.033132672347048794,12.6342,11.960845227420164,-0.1412198635449811,0.029276893994526654,-0.09287347225876295,0.029245730908165055,-0.35856572202379233,-0.03304753198375966,1.3469197319416806,0.12414006746006273,0.4192229903632321,-0.09003228917683574,0.21686635944700458,-0.08523733243402756,0.18629173989455183,-1.7520661157027462,55760.36866359448,0.02941176470588247,179.15,1.1833658945018142,0.028987536873252406,1
2016-08-05,10.85,11.09,10.55,10.89,105,0,44.359463903087104,0.7335474827952311,44.27995017612655,0.3448541401263583,45.3391702349925,0.22029356965811786,46.12350996187663,0.16199613458542217,-20.044052863436114,0.3277465517507243,0.20987365844557426,10.45,10.856038612656931,0.04210526315789486,0.01967782252464935,0.0031283406917394447,0.002118835890087155,11.421,11.22999317480878,-0.04649330181245065,0.025680462511134053,-0.030275456940744586,0.010018675226953842,11.931999999999999,11.583546718547984,-0.08732819309420031,0.0027040960826354293,-0.05987343387992314,0.009319554017018145,12.5638,11.918851296933099,-0.13322402457855106,0.007995838966430024,-0.08632134685645731,0.006552125402305639,-0.3737664352510386,-0.03432198670808435,1.2892826082315605,0.1183914240800331,0.41458906984236515,-0.08732819309420031,0.21496786042240582,-0.08234203615016211,0.07777777777777772,27.2222222222224,-1652.8925619834747,0.0036866359447005337,179.3,0.5856107083100948,0.003679856958400618,1
2016-08-07,10.83,11.23,10.83,11.04,60,0,47.558124996468024,3.1986610933809203,45.672318990001024,1.3923688138744765,46.20673366043768,0.8675634254451765,46.75359537878043,0.6300854169038033,-9.65630114566286,0.3657047846068668,0.30076854425787697,10.538,10.91735907510462,0.04763712279369889,0.0055318596358040276,0.011233570687900391,0.008105229996160947,11.302999999999999,11.195448961207182,-0.023268158895868345,0.023225142916582304,-0.013885013610961186,0.0163904433297834,11.874,11.531780364400557,-0.07023749368367874,0.017090699410521576,-0.04264565824707516,0.017227775632847976,12.501800000000001,11.884386540190626,-0.11692716248860179,0.01629686208994928,-0.07105007375307759,0.015271273103379723,-0.36945056743476634,-0.033464725311120144,1.225762421929306,0.11102920488490091,0.4141914507398667,-0.07023749368367874,0.2065217391304349,-0.06596350714910185,0.04123711340206193,2.999999999999659,12681.159420289867,0.013774104683195398,175.7,0.34149117814456464,0.013680103904079957,1
